back_to_the_future_2|Ira Robbins|Entertainment Weekly|F|Another fantastic voyage in a thoroughly entertaining contraption.|B|June 29, 2015|Y
back_to_the_future_2|Candice Russell|South Florida Sun-Sentinel|R|A rush job from filmmakers who should have left well enough alone.|2/4|June 29, 2015|N
back_to_the_future_2|Richard Schickel|TIME Magazine|F|Satirically acute, intricately structured and deftly paced, it is at heart stout, good and untainted by easy sentiment.|NA|June 24, 2015|Y
back_to_the_future_2|David Sterritt|Christian Science Monitor|R|After a few good scenes, the plot gets too tricky, and the filmmakers keep walloping us with one chase scene after another.|NA|June 24, 2015|N
back_to_the_future_2|James Kendrick|Q Network Film Desk|R|one-half a very bad movie and one-half a very good movie|2.5/4|October 28, 2010|N
back_to_the_future_2|R.L. Shaffer|IGN DVD|F|Sure, [Back to the Future II] has a clunky first act - which takes place in a hilariously overblown futuristic society - but the film knows just how, and when, to entertain us, and it does so in spades.|10/10|October 25, 2010|N
back_to_the_future_2|Sandie Angulo Chen|Common Sense Media|F|Lackluster yet benign time-travel sequel.|3/5|September 16, 2010|N
back_to_the_future_2|Tim Brayton|Antagony & Ecstasy|F|Taken as a pair, the first two films ask a number of unresolved and unresolvable questions about causality, order, and intention; and taken as a pair, they're also a hell of a lot of fun.|8/10|July 28, 2010|N
back_to_the_future_2|Eric Henderson|Slant Magazine|R|The one thing the film got right was the crushed effect the media's growing omnipresence has had on human existence.|2.5/4|February 25, 2009|N
back_to_the_future_2|Rory L. Aronsky|Screen It!|F|See website for more details.|7/10|May 30, 2008|N
back_to_the_future_2|Tom Tunney|Empire Magazine|F|Solidly entertaining.|3/5|May 5, 2008|N
back_to_the_future_2|Variety Staff|Variety|R|Zemeckis' fascination with having characters interact at different ages of their lives hurts the film visually, and strains credibility past the breaking point, by forcing him to rely on some very cheesy makeup designs.|NA|May 5, 2008|Y
back_to_the_future_2|Douglas Pratt|DVDLaser|F|There are definitely aspects of laziness to the script--jokes which haven't been fully considered, simpleminded characterizations, subplots which have no life outside of the narrative--but at the same time the movie has a spirit of exploration and daring,|3/5|June 15, 2007|N
back_to_the_future_2|Jonathan Rosenbaum|Chicago Reader|R|By the end, you may feel that you've just sat through a feature-length commercial for both part one (which has to be seen to make this sequel comprehensible) and part three (a trailer for it literally ends part two).|NA|February 26, 2007|Y
back_to_the_future_2|Jeffrey M. Anderson|Combustible Celluloid|F|It turned off most viewers, but fascinated me.|NA|September 23, 2006|N
back_to_the_future_2|Christopher Null|Filmcritic.com|F|The relatively quaint and simple time travel arc from BTTF gets far more confusing and, in some ways, more fulfilling.|4/5|September 16, 2006|N
back_to_the_future_2|Philip Martin|Arkansas Democrat-Gazette|F||3/5|May 15, 2006|N
back_to_the_future_2|Geoff Andrew|Time Out|F|It's impressive entertainment, and best of all, it never degenerates into Spielbergian sentimentality: you can laugh, be thrilled and think without feeling embarrassed.|NA|January 26, 2006|Y
back_to_the_future_2|Chuck O'Leary|Fantastica Daily|R||2/5|October 9, 2005|N
back_to_the_future_2|Emanuel Levy|EmanuelLevy.Com|R||2/5|July 5, 2005|N
back_to_the_future_2|Mark Palermo|The Coast (Halifax, Nova Scotia)|F||4/5|March 24, 2005|N
back_to_the_future_2|Austin O'Connor|Lowell Sun|F||3/5|September 16, 2004|N
back_to_the_future_2|Daniel M. Kimmel|Worcester Telegram & Gazette|F||3/5|July 8, 2004|N
back_to_the_future_2|Rob Thomas|Capital Times (Madison, WI)|R|A weak, convoluted attempt to cash in on the original's charms.|2/5|June 17, 2004|N
back_to_the_future_2|Nell Minow|Movie Mom|F||3/5|January 22, 2004|N
back_to_the_future_2|Greg Maki|Star-Democrat (Easton, MD)|F||4/5|January 6, 2004|N
back_to_the_future_2|Ryan Cracknell|Movie Views|R||2/5|October 29, 2003|N
back_to_the_future_2|Janet Maslin|New York Times|F|It manages to be giddily and merrily mind-boggling rather than confusing.|NA|May 20, 2003|Y
back_to_the_future_2|Robert Roten|Laramie Movie Scope|R|Unfortunately, the story is not as novel or as funny the second time around.|6/10|March 27, 2003|N
back_to_the_future_2|Brian Mckay|eFilmCritic.com|F|Uneven but still enjoyable, delivers a darker scenario than the ending of the first film would imply.|4/5|March 21, 2003|N
back_to_the_future_2|Kevin N. Laforest|Montreal Film Journal|F||3/5|January 17, 2003|N
back_to_the_future_2|Nicolas Lacroix|Showbizz.net|F||3/5|November 16, 2002|N
back_to_the_future_2|Tony Toscano|Talking Pictures (U.S.)|F||3/5|October 31, 2002|N
back_to_the_future_2|Ken Hanke|Mountain Xpress (Asheville, NC)|R|More frantic, noisy, and overproduced than funny|2/5|August 21, 2002|N
back_to_the_future_2|Scott Weinberg|eFilmCritic.com|F|Doesn't surpass the original, but tosses a whole lot of gee-whiz gizmos and concepts at the screen. It's a whole lot of fun.|4.5/5|July 26, 2002|N
back_to_the_future_2|Rob Vaux|Flipside Movie Emporium|F||3/5|July 26, 2002|N
back_to_the_future_2|Pablo Villaça|Cinema em Cena|F|'De Volta Para o Futuro 2' uma continuao altura do original e merece ser visto - antes que o velho Biff altere tudo novamente.|5/5|May 31, 2002|N
back_to_the_future_2|Rumsey Taylor|Not Coming to a Theater Near You|F|Part II incorporates both the staple features of the first film and, at its base, a more mature theme. The film is ridden with questionable violence, and contains an awkward moment of Oedipal frustration.|NA|April 3, 2002|N
back_to_the_future_2|Chris Hicks|Deseret News (Salt Lake City)|R|Has the spirit, but it lacks the heart of the original film, and more importantly, much of the humor.|NA|January 1, 2000|N
back_to_the_future_2|Rita Kempley|Washington Post|R|The latest must-see, peer pressure, carve the logo on your head, designer blue jean experience.|NA|January 1, 2000|Y
back_to_the_future_2|Roger Ebert|Chicago Sun-Times|F|The movie is fun, mostly because it's so screwy.|3/4|January 1, 2000|Y
back_to_the_future_2|William Gallagher|BBC.com|F|The idea and the execution is so good that you could applaud.|4/5|January 1, 2000|Y
back_to_the_future_2|Desson Thomson|Washington Post|R|Cleverly plotted, but commercially overloaded.|NA|January 1, 2000|Y
back_to_the_future_2|James O'Ehley|Sci-Fi Movie Page|R|The film ultimately relies on too many cheesy make-up routines in which characters play their older (and female!) selves which makes it not exactly the best movie in this series.|2.5/4|January 1, 2000|N
cube|Naila Scargill|Exquisite Terror|F|Vincenzo Natali's debut holds a beauty in purity that matches the mathematical conundrum its characters find themselves in.|NA|February 28, 2019|N
cube|Tim Brayton|Antagony & Ecstasy|F|[Director Vincenzo] Natali's handling of mood and pace leave Cube one of the tightest horror-thrillers of the late '90s.|7/10|September 1, 2013|N
cube|David Nusair|Reel Film Reviews|F|...an inventive (if inconsistent) bit of sci-fi fun.|3/4|January 26, 2013|N
cube|Owen Gleiberman|Entertainment Weekly|R||C|September 7, 2011|Y
cube|Alex Fitch|Electric Sheep|F|The lack of information, the strange Jack Kirbyesque details on the walls and the absence of any outside world makes the environment of the film timeless and suitably, subtly existential.|NA|May 6, 2010|N
cube|Pablo Villaça|Cinema em Cena|F|Nem mesmo os dilogos pedestres e as atuaes medianas conseguem destruir o interesse gerado por um conceito interessante, ainda que mal desenvolvido.|3/5|December 16, 2006|N
cube|Jeffrey M. Anderson|Combustible Celluloid|F|"A bizarre, frightening, and clever new low-budget movie with a ""Twilight Zone""-ish premise."|3/4|June 24, 2003|N
cube|Caffeinated Clint|Moviehole|F|One of the smartest, most nail-biting thrillers in EON's|4/5|April 27, 2003|N
cube|Nick Schager|Slant Magazine|R|Cube is a film boxed in by its own intriguing central premise.|NA|April 12, 2003|N
cube|Mark Palermo|The Coast (Halifax, Nova Scotia)|F||4/5|January 27, 2003|N
cube|Rob Vaux|Flipside Movie Emporium|F|The film's clever gimmick holds up well, despite a cold, clinical tone.|3/5|January 11, 2003|N
cube|James Rocchi|Netflix|R||2.5/5|November 7, 2002|N
cube|Frederic and Mary Ann Brussat|Spirituality & Practice|F|For the six trapped characters in this film their own warps are their worst enemies.|NA|March 2, 2002|N
cube|Michael W. Phillips, Jr.|Goatdog's Movies|F||4/5|February 28, 2002|N
cube|Kevin Thomas|Los Angeles Times|F|Cube was named best Canadian debut feature at Toronto last year, and there's no questioning Natali, clearly a visionary, is an important new talent.|NA|February 14, 2001|Y
cube|Robert Roten|Laramie Movie Scope|R||2/5|January 1, 2001|N
cube|Anita Gates|New York Times|F|Surprisingly gripping.|3.5/5|January 1, 2000|Y
cube|Madeleine Williams|Cinematter|R|Vincenzo Natali directs this science fiction thriller with an intriguing premise. Unfortunately, there's little to Cube besides that premise and some creative filmmaking techniques.|1.5/4|January 1, 2000|N
cube|Brian Webster|Apollo Guide|R|Heartless. That's the one word that best describes Cube, a brutal and nasty attempt to explore human motivations and emotions at their most basic level.|53/100|January 1, 2000|N
cube|Sean Axmaker|Nitrate Online|R|Ten minutes into this film and I wanted out too.|4/10|January 1, 2000|N
cube|Ethan Alter|Film Journal International|R|For all of the film's technical proficiency, it's a stilted and unsatisfying piece of work.|NA|January 1, 2000|N
cube|Marc Savlov|Austin Chronicle|R|Startling at times, but just as equally distant at others, Cube seems to have it all backwards: It's a film in search of a one-act play.|2/5|January 1, 2000|N
cube|Christopher Null|Filmcritic.com|F|Geniunely thrilling.|3.5/5|January 1, 2000|N
cube|Kim Newman|Empire Magazine|F|With its enigmatic and simple premise, this works best as a series of nerve-stretching suspense sequences as the characters try to get past the killing traps.|NA|January 1, 2000|N
cube|Harvey S. Karten|Compuserve|R|The claustrophobic film is inhabited by six uninteresting individuals who'd have you climbing the walls in 90 minutes, much less an Sartrian eternity, and in fact the movie provides its own evidence of this.|6/10|January 1, 2000|N
cube|Widgett Walls|Needcoffee.com|F|Claustrophic and taut right up until the aforementioned pseudo-limp ending, it makes a great rental for edge of your seat madness.|9/10|January 1, 2000|N
cube|Bruce Kirkland|Jam! Movies|F|Impossible not to be engaged intellectually.|NA|January 1, 2000|N
cube|Oz|eFilmCritic.com|F||3/5|January 1, 2000|N
cube|Shane Burridge|rec.arts.movies.reviews|F|About as purely existential an experience as you can find in cinema|NA|January 1, 2000|N
cube|Michael Dequina|TheMovieReport.com|R|Adding to the narrative tedium are the often laughably amateurish turns by the justly unknown cast.|2/4|January 1, 2000|N
cube|MaryAnn Johanson|Flick Filosopher|F|Cube is one of those rare films that make you itch uncomfortably on the inside.|9/10|January 1, 2000|N
cube|Joe Baltake|Sacramento Bee|F|If you have an innate fear of being trapped in an elevator, either alone or with a group of panicky, talky people, you'll appreciate the kind of tension that Vincenzo Natali tries to work up in his sci-fi thriller, Cube.|NA|January 1, 2000|N
cube|Bob Graham|San Francisco Chronicle|R|If writer-director Vincenzo Natali, storyboard artist for Keanu Reeve's Johnny Mnemonic, were as comfortable with dialogue and dramatizing characters as he is with images, this first feature of his might have worked better.|2/4|January 1, 2000|Y
cube|Jennie Kermode|Eye for Film|F||4/5|September 11, 1998|N
hot_tub_time_machine|Richard Propes|TheIndependentCritic.com|F|Hot Tub Time Machine is a joyously R-rated, surprisingly insightful yet uncontrollably outrageous film.|3.0/4.0|September 11, 2020|N
hot_tub_time_machine|Leigh Paatsch|Herald Sun (Australia)|F|This base and brawny raunch-fest blatantly pitches itself as The-Hangover-goes-Back-To-The-Future, and does not budge from this position until its half-cocked mission is fully completed.|3/5|August 6, 2020|N
hot_tub_time_machine|Matthew Lucas|The Dispatch (Lexington, NC)|R|Even though all it is meant to be is a loving send up of '80s comedy, all it really does is make one long for the real thing.|2/4|June 7, 2019|N
hot_tub_time_machine|Micheal Compton|Bowling Green Daily News|F|Hot Tub Time Machine is more than just a chance to poke fun at the decade of excess. There is actually a sweet-natured message about friendship buried deep within a film that isn't afraid to push its R-rating as far as possible.|B|May 10, 2019|N
hot_tub_time_machine|Natasha Bullen|CineVue|F|There are genuine moments of raucous hilarity to be found in this film, mainly from the outrageous performance of Rob Corrdry.|3/5|November 5, 2018|N
